日付,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県
2021/1/25,16756,681,488,3275,250,458,1624,4407,3574,3636,23589,20579,95337,38376,849,848,1423,484,887,2193,3883,4294,22952,2024,1995,7850,41762,15462,2819,1001,197,242,2249,4648,1110,368,588,946,825,15210,911,1419,3241,1048,1731,1543,7055
2021/1/26,16862,691,489,3302,251,463,1653,4456,3615,3649,23842,20919,96363,38770,855,849,1437,496,898,2216,3944,4339,23167,2057,2026,7963,42105,15615,2843,1011,198,245,2267,4665,1151,371,597,954,828,15365,924,1435,3262,1079,1756,1556,7139
2021/1/27,17009,695,495,3329,253,473,1678,4540,3653,3701,24089,21178,97339,39156,867,857,1442,504,898,2239,3993,4399,23394,2100,2057,8091,42462,15826,2869,1024,198,250,2285,4701,1169,375,608,969,829,15550,931,1446,3284,1093,1773,1566,7270
2021/1/28,17124,699,495,3356,255,480,1693,4600,3687,3734,24380,21492,98404,39589,888,863,1447,506,898,2256,4046,4488,23638,2129,2067,8200,42859,16057,2895,1032,198,254,2303,4730,1190,382,618,970,835,15735,938,1474,3299,1115,1790,1579,7366
2021/1/29,17235,702,495,3369,260,487,1707,4686,3731,3775,24636,21833,99275,39974,899,868,1451,509,900,2268,4073,4526,23802,2146,2097,8289,43204,16218,2925,1047,198,264,2315,4764,1204,383,624,977,841,15894,940,1492,3318,1135,1804,1598,7429
2021/1/30,17341,711,496,3392,260,500,1718,4755,3755,3806,24940,22153,100045,40371,904,870,1455,510,900,2280,4101,4575,23928,2174,2115,8371,43542,16355,2945,1054,198,265,2329,4802,1218,384,633,993,846,16047,946,1522,3331,1145,1809,1609,7505
2021/1/31,17445,717,496,3409,261,503,1727,4818,3771,3867,25182,22365,100679,40761,910,872,1462,514,901,2288,4120,4590,24049,2188,2123,8447,43756,16466,2969,1063,199,268,2338,4816,1235,385,643,993,847,16174,951,1526,3339,1158,1820,1622,7544
2021/2/1,17521,717,496,3416,261,506,1735,4846,3774,3892,25341,22558,101072,40982,911,873,1466,517,901,2290,4137,4608,24129,2203,2132,8510,43934,16526,2999,1065,202,269,2345,4828,1240,386,655,995,851,16237,953,1530,3343,1166,1832,1632,7579
2021/2/2,17626,724,499,3425,262,510,1737,4875,3791,3930,25588,22781,101628,41169,921,876,1473,517,902,2298,4173,4630,24230,2232,2158,8566,44145,16660,3018,1071,203,271,2354,4842,1250,389,663,996,851,16314,957,1537,3353,1177,1849,1637,7625
2021/2/3,17720,730,505,3436,266,513,1750,4914,3803,3969,25845,23004,102304,41403,928,876,1484,517,907,2314,4224,4654,24344,2259,2180,8609,44389,16780,3052,1085,204,273,2366,4857,1272,389,668,997,851,16432,965,1540,3360,1191,1862,1640,7684
2021/2/4,17840,736,509,3445,267,516,1759,4978,3830,4022,26086,23209,103038,41627,941,878,1494,519,908,2319,4248,4676,24445,2285,2200,8651,44596,16891,3078,1091,205,273,2375,4864,1279,392,676,1000,852,16552,969,1543,3368,1206,1869,1643,7742
2021/2/5,17933,738,511,3456,269,519,1768,5034,3854,4065,26313,23446,103615,41915,943,880,1519,519,909,2328,4285,4710,24531,2298,2215,8683,44805,16987,3097,1098,206,274,2380,4873,1283,392,682,1004,855,16643,975,1552,3372,1215,1875,1652,7783
2021/2/6,18011,740,513,3469,269,526,1775,5092,3871,4092,26518,23672,104254,42116,950,880,1533,521,909,2329,4310,4737,24651,2325,2233,8720,44993,17078,3114,1106,207,276,2390,4880,1292,394,692,1009,860,16742,976,1560,3378,1223,1877,1656,7815
2021/2/7,18080,744,514,3477,269,526,1778,5142,3881,4114,26705,23793,104683,42280,953,881,1563,521,913,2335,4331,4748,24723,2331,2238,8750,45110,17131,3127,1108,207,276,2406,4891,1302,395,697,1013,862,16835,978,1563,3382,1226,1879,1659,7842
2021/2/8,18130,744,514,3477,269,526,1781,5173,3884,4128,26825,23949,104959,42401,955,882,1570,522,914,2338,4359,4755,24766,2336,2251,8771,45229,17164,3137,1111,207,276,2409,4901,1308,395,700,1017,863,16892,981,1565,3385,1233,1879,1665,7882
2021/2/9,18171,750,516,3482,269,527,1788,5213,3898,4149,26998,24047,105371,42542,965,883,1580,528,918,2340,4380,4776,24850,2343,2261,8798,45384,17231,3146,1113,207,278,2415,4911,1323,397,704,1023,864,16963,986,1569,3388,1237,1887,1675,7901
2021/2/10,18235,790,518,3488,269,531,1794,5246,3918,4178,27167,24193,105862,42718,972,884,1596,528,918,2345,4408,4786,24964,2353,2270,8825,45511,17324,3162,1118,207,278,2422,4916,1338,418,706,1026,864,17066,992,1576,3392,1242,1902,1685,7928
2021/2/11,18327,794,519,3489,269,531,1805,5292,3927,4200,27339,24320,106296,42896,986,886,1621,528,919,2345,4423,4801,25044,2361,2284,8846,45652,17376,3167,1129,207,280,2428,4925,1344,419,713,1026,868,17176,993,1580,3397,1249,1907,1689,7944
2021/2/12,18402,794,519,3491,269,531,1818,5313,3938,4213,27463,24437,106603,43050,993,887,1636,528,926,2345,4440,4809,25097,2370,2293,8873,45741,17414,3171,1140,207,280,2438,4932,1349,423,714,1029,873,17263,994,1582,3402,1251,1907,1705,7960
2021/2/13,18441,801,520,3496,269,532,1827,5332,3954,4231,27626,24536,106972,43155,1003,887,1652,530,927,2345,4453,4824,25155,2379,2305,8896,45883,17469,3181,1143,207,280,2442,4940,1352,424,715,1029,874,17327,995,1585,3405,1261,1920,1716,7971
2021/2/14,18493,805,521,3506,269,534,1833,5370,3962,4265,27757,24644,107343,43263,1005,888,1682,530,928,2345,4476,4847,25231,2389,2316,8916,45981,17513,3194,1147,207,280,2445,4950,1354,426,719,1029,876,17396,995,1585,3409,1262,1928,1724,7989
2021/2/15,18534,806,524,3510,269,534,1839,5389,3971,4282,27851,24780,107609,43334,1008,892,1693,530,929,2347,4489,4857,25273,2393,2325,8923,46050,17540,3199,1151,207,280,2449,4962,1356,430,721,1029,877,17442,995,1585,3413,1263,1931,1726,7994
2021/2/16,18578,810,530,3519,269,534,1842,5410,3981,4296,27965,24925,107959,43467,1011,895,1714,531,929,2349,4515,4872,25336,2408,2332,8940,46148,17586,3209,1153,207,280,2454,4977,1361,437,724,1029,882,17490,995,1586,3418,1267,1933,1738,8007
2021/2/17,18642,812,539,3521,269,534,1849,5436,3990,4324,28095,25057,108337,43582,1019,895,1728,535,933,2349,4527,4904,25417,2420,2348,8957,46281,17660,3224,1154,207,280,2458,4986,1363,441,724,1029,882,17555,995,1588,3425,1271,1934,1739,8027
2021/2/18,18674,812,543,3528,269,535,1861,5475,4005,4338,28305,25206,108782,43724,1024,897,1743,537,934,2352,4540,4927,25468,2440,2353,8975,46370,17706,3237,1156,207,281,2460,4993,1366,444,727,1032,884,17656,995,1590,3429,1276,1936,1742,8044
2021/2/19,18717,812,549,3540,269,537,1867,5497,4012,4353,28446,25352,109135,43853,1028,898,1760,542,935,2354,4551,4963,25519,2454,2361,8992,46461,17737,3250,1158,208,281,2461,4994,1366,446,728,1044,884,17716,996,1593,3432,1280,1939,1743,8062
2021/2/20,18751,812,553,3554,269,537,1872,5535,4028,4362,28567,25475,109462,43984,1030,902,1778,542,935,2358,4554,4985,25565,2465,2376,9008,46555,17779,3255,1159,208,281,2463,4997,1367,447,734,1047,884,17787,1004,1597,3437,1283,1941,1744,8075
2021/2/21,18814,812,553,3563,269,537,1872,5581,4037,4375,28651,25638,109734,44084,1032,903,1790,542,935,2358,4565,5003,25598,2476,2384,9017,46615,17806,3260,1159,208,281,2466,5000,1369,447,739,1050,884,17819,1012,1605,3437,1285,1942,1745,8082
2021/2/22,18835,812,553,3563,269,537,1876,5595,4037,4381,28752,25737,109912,44180,1032,903,1796,542,936,2358,4574,5015,25628,2480,2398,9024,46677,17820,3263,1159,208,281,2470,5005,1369,447,741,1052,884,17845,1017,1605,3437,1286,1942,1747,8092
2021/2/23,18901,813,553,3575,269,537,1888,5611,4048,4402,28857,25827,110187,44277,1041,905,1810,542,936,2358,4586,5046,25678,2486,2411,9031,46777,17844,3266,1160,208,282,2472,5009,1370,447,744,1055,884,17890,1028,1608,3438,1288,1943,1754,8109
2021/2/24,18944,813,553,3580,269,538,1890,5669,4060,4416,28916,25954,110400,44370,1052,905,1822,544,939,2359,4599,5072,25724,2496,2424,9038,46839,17862,3269,1161,208,284,2474,5014,1372,448,747,1056,884,17916,1032,1609,3438,1288,1945,1758,8121
2021/2/25,18987,814,553,3585,269,542,1909,5682,4073,4422,29027,26062,110740,44489,1055,905,1830,544,939,2359,4607,5082,25765,2501,2432,9045,46921,17897,3275,1161,208,284,2474,5020,1374,449,747,1058,884,17955,1044,1609,3438,1289,1947,1758,8136
2021/2/26,19023,816,553,3590,269,542,1919,5710,4078,4459,29127,26176,111010,44605,1070,905,1841,544,939,2363,4610,5100,25805,2509,2444,9053,46998,17921,3278,1161,210,284,2478,5023,1377,450,747,1061,884,18007,1052,1609,3439,1289,1947,1758,8159
2021/2/27,19066,816,554,3609,269,543,1931,5740,4090,4491,29245,26326,111347,44767,1076,905,1845,545,939,2364,4613,5126,25858,2521,2462,9060,47067,17942,3281,1162,210,284,2479,5023,1380,450,749,1062,884,18038,1054,1610,3439,1291,1947,1761,8178
2021/2/28,19093,816,554,3623,269,543,1947,5755,4093,4502,29342,26458,111676,44898,1080,905,1851,545,939,2364,4616,5141,25889,2528,2467,9063,47121,17968,3283,1163,210,284,2484,5025,1382,452,750,1063,884,18061,1057,1612,3443,1293,1947,1761,8193
2021/3/1,19122,816,554,3632,269,543,1962,5808,4101,4517,29403,26585,111797,44950,1085,905,1857,545,939,2364,4626,5151,25921,2532,2470,9066,47177,17989,3290,1164,210,284,2486,5027,1382,452,750,1064,884,18078,1063,1612,3444,1293,1947,1761,8200
2021/3/2,19151,817,554,3653,269,543,1969,5826,4113,4528,29505,26672,112029,45034,1091,905,1862,545,940,2364,4635,5169,25955,2541,2481,9069,47258,18033,3293,1164,210,284,2488,5032,1384,452,752,1064,887,18097,1067,1612,3445,1294,1949,1762,8217
2021/3/3,19211,817,554,3680,269,543,2007,5860,4120,4545,29603,26836,112345,45172,1092,905,1870,545,941,2364,4644,5190,26010,2545,2498,9076,47356,18073,3297,1164,210,284,2496,5036,1385,453,752,1065,887,18134,1069,1612,3448,1295,1949,1762,8235
2021/3/4,19277,818,554,3702,269,543,2041,5897,4131,4566,29726,26943,112624,45310,1095,907,1873,545,941,2364,4649,5199,26078,2549,2524,9079,47437,18093,3302,1166,210,284,2506,5038,1385,457,753,1065,896,18171,1072,1612,3450,1296,1949,1762,8263
2021/3/5,19341,820,555,3724,269,543,2060,5941,4145,4578,29816,27080,112925,45441,1105,907,1876,545,941,2368,4655,5222,26128,2554,2538,9086,47511,18129,3313,1167,210,284,2509,5041,1385,460,754,1066,901,18196,1077,1612,3455,1297,1949,1762,8276
2021/3/6,19388,820,555,3758,269,543,2071,5969,4157,4595,29929,27188,113218,45554,1110,908,1877,545,941,2369,4664,5231,26163,2564,2546,9095,47593,18144,3320,1167,210,284,2518,5045,1385,461,755,1066,902,18225,1078,1612,3457,1297,1949,1762,8303
2021/3/7,19472,820,555,3790,269,543,2095,5990,4166,4601,30052,27301,113455,45673,1117,909,1877,545,941,2374,4667,5255,26190,2566,2559,9107,47669,18185,3327,1167,210,284,2523,5047,1386,461,757,1066,903,18259,1090,1612,3457,1297,1949,1762,8321
2021/3/8,19535,820,555,3819,269,544,2105,6012,4172,4611,30117,27374,113571,45732,1124,909,1877,546,941,2374,4667,5267,26198,2567,2572,9120,47707,18194,3332,1167,210,284,2526,5054,1387,461,758,1066,903,18274,1094,1612,3457,1297,1949,1762,8328
2021/3/9,19598,822,555,3854,269,545,2121,6038,4194,4617,30223,27456,113861,45832,1139,909,1879,546,941,2379,4673,5281,26237,2570,2604,9129,47810,18235,3337,1168,210,284,2536,5057,1389,461,760,1067,904,18308,1114,1613,3462,1297,1949,1762,8350
2021/3/10,19663,828,555,3890,269,545,2144,6071,4207,4633,30358,27562,114201,45956,1152,909,1879,546,941,2385,4676,5331,26281,2579,2612,9156,47894,18276,3350,1170,210,284,2552,5058,1389,461,762,1068,905,18357,1125,1613,3467,1297,1949,1762,8376
2021/3/11,19734,838,557,3943,269,553,2160,6106,4224,4644,30484,27684,114536,46080,1162,909,1879,546,946,2389,4677,5356,26347,2587,2625,9173,47982,18334,3355,1171,210,284,2563,5059,1389,462,764,1070,906,18388,1130,1613,3467,1297,1949,1762,8405
2021/3/12,19787,844,558,3992,269,553,2169,6149,4242,4664,30639,27789,114840,46187,1174,909,1879,546,948,2399,4680,5373,26399,2593,2635,9180,48093,18383,3366,1172,210,284,2571,5060,1389,464,764,1073,908,18431,1136,1613,3469,1297,1949,1762,8443
2021/3/13,19845,852,561,4047,269,553,2183,6166,4260,4683,30822,27918,115170,46282,1180,912,1883,546,950,2407,4684,5390,26454,2598,2638,9190,48213,18437,3371,1172,210,284,2577,5062,1390,464,765,1073,908,18472,1139,1613,3474,1298,1949,1762,8473
2021/3/14,19890,859,564,4096,269,554,2198,6184,4284,4693,30899,28024,115409,46391,1182,912,1886,546,951,2417,4686,5395,26478,2606,2643,9196,48305,18474,3376,1178,210,285,2579,5065,1390,464,765,1074,909,18510,1142,1613,3474,1298,1949,1763,8496
2021/3/15,19944,863,565,4116,269,557,2204,6194,4288,4705,30971,28100,115584,46446,1188,912,1886,546,953,2431,4686,5403,26493,2608,2646,9202,48372,18507,3380,1179,210,285,2583,5067,1390,464,765,1074,909,18523,1142,1613,3474,1299,1949,1763,8512
2021/3/16,20013,877,565,4185,270,561,2211,6219,4305,4715,31067,28176,115884,46537,1196,913,1887,547,954,2439,4691,5428,26523,2612,2657,9211,48458,18585,3391,1182,210,285,2588,5068,1393,464,767,1074,909,18551,1144,1614,3474,1299,1949,1764,8539
2021/3/17,20086,881,571,4292,272,565,2234,6259,4335,4742,31199,28266,116293,46630,1214,915,1887,549,955,2464,4699,5437,26571,2618,2663,9225,48605,18658,3406,1187,210,285,2590,5070,1395,464,769,1076,910,18593,1148,1614,3481,1299,1949,1765,8574
2021/3/18,20182,885,575,4389,273,576,2253,6306,4354,4767,31314,28388,116616,46789,1226,915,1888,549,955,2478,4704,5450,26609,2626,2674,9236,48746,18734,3412,1189,210,285,2598,5071,1396,466,772,1077,911,18638,1150,1614,3482,1300,1949,1766,8617
2021/3/19,20260,890,583,4489,274,594,2274,6344,4390,4783,31449,28517,116919,46900,1244,915,1891,550,956,2496,4710,5463,26656,2634,2681,9245,48904,18795,3414,1191,210,285,2607,5073,1397,466,773,1077,912,18678,1155,1615,3485,1300,1949,1766,8661
2021/3/20,20311,895,585,4614,277,615,2300,6377,4419,4808,31582,28616,117261,47007,1255,920,1893,553,956,2513,4716,5486,26711,2639,2686,9258,49057,18859,3426,1197,210,285,2611,5079,1397,466,776,1081,912,18716,1158,1615,3488,1300,1949,1769,8726
2021/3/21,20371,896,587,4725,277,646,2314,6399,4422,4819,31661,28704,117517,47084,1273,921,1894,553,956,2532,4717,5494,26745,2643,2693,9269,49157,18905,3434,1202,210,285,2620,5087,1397,468,776,1084,912,18750,1162,1616,3488,1301,1949,1774,8750
2021/3/22,20421,896,588,4767,277,662,2327,6418,4431,4831,31721,28801,117704,47140,1294,921,1894,553,956,2542,4722,5500,26776,2643,2699,9280,49236,18928,3438,1204,210,285,2627,5088,1397,471,776,1087,912,18765,1163,1616,3490,1301,1949,1775,8768
2021/3/23,20463,902,589,4888,278,682,2348,6451,4451,4849,31857,28872,118041,47212,1312,923,1895,553,956,2552,4734,5522,26839,2650,2706,9294,49419,19012,3453,1213,210,285,2630,5092,1399,473,776,1110,913,18801,1163,1617,3493,1301,1949,1775,8843
2021/3/24,20544,909,591,5059,278,703,2371,6496,4467,4869,31978,28979,118461,47340,1323,927,1896,553,956,2581,4752,5549,26913,2660,2713,9313,49681,19130,3475,1220,211,285,2635,5097,1402,479,776,1134,914,18825,1164,1617,3493,1302,1949,1776,8911
2021/3/25,20611,921,596,5219,279,752,2387,6532,4474,4890,32091,29077,118855,47461,1347,930,1899,553,956,2614,4764,5571,26992,2669,2720,9337,49947,19230,3496,1228,211,285,2637,5102,1403,498,777,1193,914,18853,1164,1622,3494,1302,1949,1778,8988
2021/3/26,20680,929,601,5372,281,786,2421,6567,4504,4913,32226,29212,119231,47578,1364,930,1900,568,958,2651,4780,5604,27056,2685,2725,9357,50247,19346,3513,1239,211,286,2642,5108,1403,504,780,1232,914,18881,1164,1625,3495,1304,1949,1790,9076
2021/3/27,20742,932,604,5501,283,831,2440,6600,4526,4929,32350,29309,119661,47680,1380,931,1901,568,958,2679,4797,5629,27114,2695,2731,9389,50633,19510,3542,1244,211,286,2642,5115,1406,514,782,1251,914,18919,1170,1626,3495,1304,1949,1800,9174
2021/3/28,20816,944,608,5634,283,865,2461,6651,4545,4943,32464,29401,119974,47744,1392,932,1901,570,962,2711,4809,5646,27200,2708,2734,9415,50956,19601,3579,1248,212,286,2645,5125,1406,517,789,1278,914,18942,1181,1627,3496,1305,1950,1812,9242
2021/3/29,20862,944,609,5714,283,888,2473,6674,4561,4963,32566,29511,120208,47837,1400,933,1901,573,965,2731,4814,5666,27239,2717,2740,9430,51169,19671,3597,1257,221,286,2649,5144,1409,526,795,1302,914,18955,1183,1628,3498,1307,1950,1817,9284
2021/3/30,20918,950,614,5835,283,915,2479,6703,4590,4986,32673,29592,120572,47933,1428,936,1902,583,968,2753,4825,5685,27295,2734,2753,9460,51601,19847,3643,1273,241,286,2674,5152,1415,527,808,1332,916,18985,1184,1629,3504,1308,1957,1823,9371
2021/3/31,20994,1031,621,6035,283,948,2499,6740,4638,5007,32825,29698,120986,48069,1461,938,1911,589,969,2796,4841,5715,27394,2753,2770,9517,52201,20058,3691,1287,260,287,2693,5172,1418,535,836,1367,917,19014,1189,1634,3506,1309,1962,1830,9482
2021/4/1,21051,1039,646,6168,285,972,2521,6765,4659,5031,32957,29799,121461,48202,1486,939,1916,595,981,2828,4852,5740,27476,2777,2794,9573,52817,20257,3739,1304,269,288,2703,5182,1421,546,849,1396,919,19041,1198,1638,3511,1314,1962,1832,9575
2021/4/2,21108,1058,673,6284,288,995,2555,6800,4691,5065,33120,29903,121898,48335,1516,942,1930,597,984,2855,4867,5770,27621,2803,2824,9641,53430,20431,3793,1319,275,288,2721,5191,1427,562,872,1423,919,19080,1206,1643,3517,1315,1963,1839,9677
2021/4/3,21174,1070,687,6419,301,1012,2583,6831,4732,5081,33268,29993,122344,48464,1533,948,1941,610,989,2901,4883,5809,27739,2825,2834,9694,54096,20636,3838,1336,277,288,2741,5199,1435,572,888,1457,921,19119,1214,1645,3520,1320,1963,1847,9794
2021/4/4,21227,1080,704,6498,301,1033,2604,6876,4756,5111,33403,30117,122698,48606,1556,951,1952,616,989,2934,4895,5831,27855,2843,2847,9757,54689,20846,3877,1350,277,288,2755,5210,1438,586,901,1486,923,19146,1219,1645,3520,1322,1964,1855,9890
2021/4/5,21298,1086,705,6553,301,1052,2640,6892,4777,5118,33489,30205,122946,48674,1566,961,1957,619,992,2957,4906,5840,27900,2853,2857,9789,55030,20933,3948,1364,279,288,2762,5219,1439,593,914,1518,931,19160,1224,1645,3521,1323,1965,1863,9940
2021/4/6,21361,1108,713,6659,303,1077,2666,6908,4801,5131,33605,30267,123343,48774,1586,965,1973,626,996,2982,4924,5852,28012,2863,2869,9844,55761,21207,4026,1384,281,288,2781,5222,1440,605,935,1561,937,19211,1233,1646,3526,1326,1965,1870,10037
2021/4/7,21433,1119,722,6777,311,1106,2699,6954,4825,5156,33763,30343,123897,48892,1620,994,1987,628,1001,3030,4943,5873,28200,2896,2893,9937,56640,21535,4107,1422,283,289,2804,5229,1443,624,947,1595,937,19252,1240,1646,3529,1328,1965,1886,10191
2021/4/8,21512,1131,732,6864,319,1129,2759,6993,4850,5191,33917,30437,124440,49067,1653,1001,1992,639,1012,3069,4961,5903,28344,2924,2924,10020,57597,21846,4195,1454,287,291,2830,5239,1448,639,955,1626,945,19300,1244,1648,3529,1333,1967,1897,10331
2021/4/9,21595,1144,737,6985,320,1153,2774,7031,4891,5208,34048,30539,124977,49235,1681,1017,2014,647,1019,3117,4985,5926,28516,2941,2938,10116,58524,22158,4291,1498,292,291,2869,5253,1455,656,967,1653,946,19354,1253,1650,3530,1337,1972,1905,10454
2021/4/10,21711,1159,745,7094,325,1186,2791,7070,4920,5247,34189,30633,125547,49415,1708,1035,2030,653,1024,3155,5008,5943,28713,2980,2955,10200,59515,22508,4373,1521,301,291,2911,5275,1458,677,976,1686,946,19435,1261,1653,3532,1342,1998,1913,10599
2021/4/11,21780,1163,752,7166,331,1197,2809,7113,4927,5261,34328,30731,125968,49547,1728,1042,2048,657,1028,3200,5022,5967,28842,2993,2965,10281,60342,22736,4439,1549,301,291,2953,5286,1461,693,985,1710,946,19487,1265,1660,3536,1344,2006,1918,10685
2021/4/12,21838,1177,761,7200,335,1225,2817,7130,4941,5289,34424,30834,126276,49641,1737,1050,2060,659,1029,3221,5029,5978,28964,3011,2978,10323,60944,22893,4488,1559,307,292,2974,5295,1462,713,990,1727,946,19520,1276,1668,3536,1348,2016,1922,10722
2021/4/13,21898,1196,763,7272,341,1242,2830,7160,4954,5309,34580,30896,126787,49755,1769,1055,2073,665,1036,3250,5064,5995,29132,3034,3016,10384,62043,23283,4550,1589,311,293,2991,5302,1468,736,1001,1746,946,19592,1288,1674,3551,1353,2021,1926,10845
2021/4/14,21975,1215,765,7368,344,1258,2860,7211,4985,5365,34725,30992,127378,49960,1806,1066,2094,675,1050,3312,5091,6037,29348,3063,3051,10509,63173,23788,4644,1633,317,294,3023,5330,1473,761,1012,1776,947,19748,1297,1683,3561,1358,2030,1930,10981
2021/4/15,22076,1260,771,7421,349,1288,2880,7270,5007,5396,34913,31136,128106,50202,1842,1080,2113,684,1057,3351,5125,6079,29566,3089,3094,10615,64381,24280,4725,1666,325,295,3069,5350,1485,791,1028,1819,951,19857,1302,1702,3579,1361,2034,1943,11112
2021/4/16,22174,1273,774,7489,356,1307,2927,7321,5027,5424,35076,31291,128772,50411,1882,1100,2148,703,1059,3413,5181,6111,29790,3125,3134,10715,65587,24790,4812,1699,330,296,3100,5373,1503,821,1039,1864,953,19994,1309,1725,3591,1367,2039,1946,11215
2021/4/17,22283,1299,776,7554,362,1323,2948,7385,5057,5460,35283,31447,129530,50658,1915,1120,2164,710,1068,3470,5219,6136,30020,3153,3173,10806,66748,25327,4903,1734,338,297,3153,5405,1540,865,1055,1907,960,20130,1327,1749,3612,1373,2043,1953,11380
2021/4/18,22381,1305,779,7582,367,1331,2985,7432,5068,5481,35449,31592,130071,50878,1939,1144,2182,729,1071,3505,5236,6157,30227,3174,3204,10922,67967,25728,4982,1778,341,297,3214,5435,1553,903,1061,1955,963,20240,1337,1769,3623,1378,2048,1964,11471
2021/4/19,22459,1320,781,7604,377,1349,3007,7484,5080,5494,35567,31697,130475,51020,1951,1154,2192,741,1078,3525,5261,6170,30351,3189,3233,11031,68686,26020,5067,1807,343,297,3244,5466,1570,939,1065,1970,965,20358,1352,1779,3667,1379,2049,1970,11518
2021/4/20,22565,1336,786,7657,390,1361,3034,7517,5103,5526,35774,31803,131185,51177,1985,1165,2215,753,1094,3545,5297,6192,30541,3226,3277,11151,69839,26447,5147,1862,350,298,3282,5494,1593,964,1083,1998,969,20509,1390,1792,3700,1385,2052,1983,11630
2021/4/21,22689,1376,794,7731,395,1381,3061,7579,5128,5566,36001,31915,132027,51429,2033,1186,2248,779,1101,3580,5332,6216,30853,3283,3323,11279,71080,27010,5259,1898,351,310,3340,5531,1617,1000,1101,2051,972,20753,1420,1807,3727,1415,2064,1985,11721
2021/4/22,22842,1408,802,7809,399,1390,3108,7666,5150,5602,36234,32056,132887,51747,2064,1202,2279,817,1113,3635,5375,6239,31147,3351,3364,11427,72247,27553,5384,1943,352,320,3385,5571,1639,1034,1123,2080,975,21021,1452,1852,3767,1457,2076,1992,11840
2021/4/23,23000,1435,811,7834,402,1411,3148,7729,5173,5637,36441,32195,133645,51972,2108,1229,2309,831,1117,3675,5416,6267,31431,3418,3432,11556,73408,28117,5475,1979,352,324,3447,5622,1673,1068,1136,2132,980,21260,1477,1887,3804,1502,2085,2003,11923
2021/4/24,23160,1462,838,7870,413,1423,3181,7811,5199,5686,36670,32342,134520,52188,2145,1244,2346,843,1131,3715,5473,6294,31770,3490,3499,11730,74505,28746,5579,2010,356,329,3536,5669,1696,1115,1145,2164,982,21580,1500,1923,3842,1578,2120,2010,12037
2021/4/25,23270,1482,848,7901,414,1441,3198,7887,5227,5724,36880,32488,135153,52409,2177,1254,2366,849,1138,3735,5513,6318,31995,3526,3521,11879,75555,29218,5669,2033,359,332,3601,5701,1718,1159,1153,2192,989,21913,1524,1947,3901,1641,2136,2024,12103
2021/4/26,23409,1489,851,7914,417,1460,3216,7922,5241,5754,36989,32578,135578,52568,2191,1263,2381,858,1148,3741,5544,6326,32156,3558,3553,11998,76477,29527,5725,2049,364,335,3639,5734,1724,1188,1164,2213,996,22067,1535,1967,3953,1674,2141,2037,12147
2021/4/27,23530,1503,858,7950,425,1467,3237,7970,5280,5803,37172,32706,136408,52780,2216,1279,2399,863,1169,3762,5597,6357,32437,3602,3597,12110,77707,30029,5799,2076,365,338,3686,5781,1764,1203,1180,2241,1010,22342,1550,2010,3999,1725,2151,2048,12232
2021/4/28,23749,1531,867,7992,430,1487,3280,8040,5309,5867,37396,32850,137335,53037,2241,1291,2428,869,1187,3804,5653,6381,32760,3662,3642,12250,78967,30627,5903,2102,368,343,3773,5841,1790,1224,1203,2279,1017,22781,1569,2030,4054,1759,2172,2062,12294
2021/4/29,23983,1553,901,8013,452,1504,3324,8098,5339,5937,37652,33001,138363,53292,2272,1304,2467,873,1193,3825,5725,6436,33186,3713,3683,12385,80138,31159,5989,2138,372,347,3872,5917,1823,1270,1232,2312,1026,23117,1584,2057,4110,1800,2193,2090,12368
2021/4/30,24170,1576,912,8042,455,1513,3373,8143,5349,6014,37798,33193,139061,53534,2285,1319,2495,875,1212,3854,5754,6461,33476,3765,3724,12511,81179,31492,6068,2158,373,347,3946,6016,1834,1295,1258,2330,1040,23422,1604,2077,4150,1855,2208,2123,12427
2021/5/1,24350,1598,948,8064,480,1523,3408,8208,5380,6095,38034,33288,140113,53809,2307,1333,2520,884,1227,3875,5850,6495,33874,3814,3784,12669,82439,32031,6162,2182,374,353,4022,6082,1860,1319,1281,2355,1052,23774,1630,2108,4210,1907,2242,2183,12530
2021/5/2,24676,1620,970,8118,492,1530,3464,8271,5401,6175,38324,33470,140990,54056,2337,1350,2560,898,1239,3919,5910,6545,34224,3863,3818,12833,83494,32566,6260,2221,374,356,4136,6169,1889,1339,1310,2381,1067,24190,1659,2141,4261,1950,2271,2225,12586
2021/5/3,24790,1632,988,8143,506,1538,3513,8317,5420,6236,38522,33618,141698,54278,2384,1361,2589,906,1248,3940,5974,6564,34528,3899,3855,12954,84339,32906,6330,2236,375,357,4245,6226,1901,1399,1324,2408,1077,24475,1677,2165,4295,2003,2299,2270,12643
2021/5/4,25023,1640,1002,8167,517,1550,3556,8348,5440,6298,38707,33742,142303,54492,2403,1370,2618,910,1252,3959,6018,6607,34747,3930,3908,13067,85223,33238,6391,2258,377,362,4313,6301,1913,1410,1345,2418,1090,24714,1702,2227,4324,2047,2324,2311,12676
